Company,Job Title,Rating,Review
Halliburton,Software Test Engineer,4,Halliburton provided extensive cross training during my time with them.  The annual conferences included diverse topics.  The software I tested was graphic displays of geological data.
Halliburton,Fiel de armazem ,3,What is the best part of working in the company? Will you have knowledge and courses and training. What is the most stressful part of working in the company? A lot of work and work accurately.How is the environment and the work culture in the company? Very good and interesting to collaborate with colleagues.How is a typical day in the company? It is normal because the opportunity company for all workers.
Halliburton,Driver,2,"My daily life at work likes to make coffee at the time of coffee time.Then I have learned to drift better, management is very good and a response to the crew, the most difficult thing is possible at work to let your colleagues alone.And the thing I like the most at work.Team work."
Halliburton,Slickline Operator,2,I’ve tried to get on with Halliburton for almost 20 years I finally got on and after 6 months I was systematically targeted by multiple supervisors because of my experience and finally let go after they held a evaluation meeting consisting of only a manager and the supervisors that we’re targeting me about me without me present to defend myself ultimately leading to me getting let go so I would strongly advise against working here to anyone looking to make a career that doesn’t require you to kiss a** to stay on people’s good side
Halliburton,Lab Technician,5,"Good work life balance. The work place culture is friendly and productive. I work 6 on 3 off, raises are based on performance so learn as much as you can. Time sensitive environment!"
Halliburton,OA2,5,If you’re willing to travel long distances and work long hours then this job is definitely for you! The pay from the start is amazing but you will miss out on a lot of home time! 
Halliburton,Service Operator 2,4,"What is the best part of working at the company?Some of my best experiences with that company involved working with team members to accomplish multiple project deadlines, and overcoming obstacles during the work process.What is the most stressful part about working at the company?The most stressful part of working for the company was learning to balance the various responsibilities and duties that I was assigned. This may have presented a challenge, however it was overcome all the same.What is the work environment and culture like at the company?The culture is one of the most driven and cooperative that I have ever had the pleasure of being a part of. What is a typical day like for you at the company?As I was given a variety of duties throughout my tenure, my day to day could change drastically at a moments notice. Duties would range from driving and hauling loads to location, to obtaining samples for further testing at our facility."
Halliburton,Frac Hand,3,"Regularly work 112 -120 hours a week and make a 100k your first year without a college degree. Training is slightly lacking, and highly dependent on your more experienced crew members and initiative. High emphasis on safety, sometimes almost annoyingly so. A lot of just warm bodies, if you focus and work hard you can move up pretty quick. Good benefits."
Halliburton,Supervisor,5,Great company to work for. It has its ups and downs. Easy to promote if you work hard. I always say best day of my life is when Halliburton said yes they will hire me.
Halliburton,Manufacturing Engineer,5,A great place to learn for a new engineerGreat training provided to Build up your technical competence and your understanding of the oil and gas operations. 
Halliburton,Welder,3,"Had a lot of good experiences here, learned a lot and set me up for the future. The guys and girls that work in the shop make it worth it. They are fair with their wages. "
Halliburton,Bulk Plant Operator,5,Awesome place work hard get rewarded some management is high on their horse but they worked hard to get where they are overall great place to work thank you! 
Halliburton,Operador de montacargas,5,What I like most to work on the company is that it gives you opportunities to train and progress in your workplace
Halliburton,Técnica em Meio Ambiente,5,It was good for gaining experience and working with renowned and trained people in the area I liked it a lot was very good.Too important in my career
Halliburton,Explosive Ordnance Disposal Technician,2,No work life balance over time is mandatory on weekends. Point system is a joke. Poor management. No days off the first six months even if you have ot
Halliburton,Heavy Haul Truck Driver,5,Great place to work friendly environment and the pay is great too. Good group of guys running the show. Working long hours is always a plus too best driving job. 
Halliburton,Intern,4,Good company to train and learn a lot.You learn from many areas and you have the ability to develop.The schedules are prolonged and demanding.
Halliburton,Bulk Driver,4,Work ran 24/7 worked alot of hours 2 weeks on 1 week off. Mostly delivered bulk cement but sometimes participated in jobs. Housing was provided and food too
Halliburton,Lead Operator,3,Great place to train pay isn't good at all but you want feel as if your walking on egg shells working there . Work there 10 years never laid off through all down turns.
Halliburton,Operator Assistant II,1,"Everything is great through hiring process. Promises of great benefits that you will not receive. Old heads don’t want you there, exclusion mentality."
Halliburton,Sr. Engineer,3,"Managemnt is very lack of skills and planning, long time to kick off projects as no good planing and scope of work, alway try to sell more  technical work and no much time for consultants to develop the agreed scope so, end up with long days and more that 10hrs work per day"
Halliburton,Software Test Engineer,4,Halliburton provided extensive cross training during my time with them.  The annual conferences included diverse topics.  The software I tested was graphic displays of geological data.
Halliburton,higienista oral,5,Ok well nothing to contribute on the page the company's work climate is evaluated.The corporate values ​​Mission Vision.Nothing to add about the company
Halliburton,OA2,4,Not the best pay but theres lots of hours compared to other companies. Housing provided along with food at man camp. Good benefits and opportunity to move to many other departments.
Halliburton,Intern ,5,It was great in terms of workload and environment .The pay was reasonable however benefit aren’t that good. Met many amazing people in the industry.Th
Halliburton,warhouse worker,1,Was good working there but needed some growth so decided to quit. But was nice with over time and helpful supervisors and ready to help and answer any questions 
Halliburton,Logistics,4,"As with any big company, there are constantly changes which arent always a bad thing. Each region is similar in process, but different in execution and that is what makes it interesting. There is always something new to learn. "
Halliburton,Sales,3,"Great people to work with, great support from everyone that I dealt with. Decent wage, workplace culture was good,hardest part was being on call. Management was so/so "
Halliburton,Operators and Contractors Worked,5,What is the best part of working at the company?Always having what you need. And support from others . Dependable solutions for every application on the job . What is the most stressful part about working at the company?The software being changed to new system . What is the work environment and culture like at the company?Great and very friendly and professional . What is a typical day like for you at the company?Hard work and very technical .
Halliburton,CDL Hazmat Driver,2,"Depending on the department the people can be very clickish. And if your not in they will try to get you fired. ""CYA"" all day. Pay is lower then most companies. Home time is good."
Halliburton,Jakarta,5,"Good for career development, i can develop my skill here, the boss is very great leader, they give me a lot insight so that i can perform well to this company"
Halliburton,Operations Manager,3,"Great team to work with but managers pick favourites and career advancements limited. You can do most work but if you're not liked, chances of growing is limited "
Halliburton,Lab Technician,5,Everyone is so welcoming and supportive. Always have your back and will keep you safe and informed. Great management and safety practices. Great benefits and pay. 
Halliburton,Suoervisor,2,The normal day is like a day care. If you hang with right people you will climb fast. If you do a great job and are dedicated you will be constantly ridiculed.  Always question the dedication of the most dedicated
Halliburton,Mechanic,4,"I busted my butt for them. I know I easily saved this company multiple millions of dollars. I was not lazy I was highly motivated. I found things others did not and I didn’t cut corners. I was one of the best at changing out big parts like transmissions, engines, power ends, etc. I never really got promoted for my hard work. I was always put in charge for f training others but never got the lead pay. All my hard work ever did was get me even more hard work. I had to complain a few times about the abuse and unfairness. Other than that the loved the job and people there. I learned a lot having to do things on my own. I enjoyed doing service calls in the field. I enjoyed the pay and benefits. Easily the best benefits I’ve had at a company before. If I could do it again I’d be less ambitious with working hard because all that did was grant me additional extra duties others did not have to do "
Halliburton,Service Supervisor,4,"Challenging and fast paced environment, but comes with many growth opportunities. Easy access to company resources and knowledge is always shared. Additional attention is made to company values"
Halliburton,Mechanical Engineer,4,"Not the best support from management, but still a good place to work.  The workload not overbearing since the production volume is not extremely high."
Halliburton,Frac Equipment Operator,1,Pays good……but expect to be micro managed and it’s a a game of favorites if you good at sucking up to the higher up’s  you will go places if not you get treated like cap
Halliburton,Intern,3,"Haven’t started working yet but the environment and people seems friendly when I went for medicals, though they were abit reluctant to answer me but a good place in general "
Halliburton,Operator,5,"Good company to work for. Good money if enough job.You have to live in GP in order to work here they are not providing places to live.It's usual fracking day, Hard to rig in easy to run after "
Halliburton,R&D Engineer,3,I have been working with Halliburton since 2010. Started with Pune Center and got transferred in Singapore. HSE culture. Safety first. No work pressure. You will get an opportunity depending upon your team lead is supportive or not.
Halliburton,Heavy Truck Driver,4,"They do listen to any issue brought forth. Equipment is rough, but they will not pressure you to drive anything that does not pass DOT approval.  The companion ship is the highlight of the job."
Eli Lilly,Cardiovascular Hospital Specialist,5,"Excellent company, training and benefits.  I have thoroughly enjoyed the experience."
Eli Lilly,Operations Associate,5,Benefits are good. The work day and work place is Flexible.  Great CEO  Been working there for 25 years and I enjoy it.  Good work life balance if you have a good supervisor.  
Eli Lilly,Analytical Chemist,3,Expect endless paperwork if you work as a chemistry here. The people were super nice but it's not fun working in such a regulated industry. I wish there was more room to grow.
Eli Lilly,Executive Assistant,4,"i had the chance to work with the highest level of executive leadership I learnt a lot and developed a high level of expertise in my domain. Good Culture, a bit too much of politics that' why i put ""only"" 4 stars"
Eli Lilly,Senior Sales Representative,3,Compensation was on the lower scale compared to other companies. Mostly younger field representatives a few years out of college. Not bad get your experience and move on!
Eli Lilly,Estagiária,4,"Very good place to internship and get learning, as well as great benefits and good location. Shops restaurant, Coffee Space and the office has a good infrastructure."
Eli Lilly,Financial Analyst,4,good work/life balancegreat career opportunitiesmentoring/coaching availablefriendly & supportive environmentgreat learning opportunitygreat place to start your career
Eli Lilly,Sales Representative,5,"Everything about Lilly was amazing except the pay, they could be a bit more competitive. Great benefits. Work culture is top notch. A lot of 30/40 year veterans working there"
Eli Lilly,Project Manager,4,"Best people but sometimes the work load can be too much. Benefits are great, pay is great. Cheap lunch is a bonus. Ideal opportunities for growth if you put in the effort"
Eli Lilly,Warehouse Associate,1,The distribution center in Plainfield In  is terrible. Be prepared to be treated like a number and overworked. And if you get injured you will be put in the chill room all day everyday. No vacation days are allowed to be used. The pay is nice and that’s the only good part. 
Eli Lilly,Customer Service Agent,5,My typical day at work is always worth looking forward to coming into. The program manager and supervisor are great ! They are very helpful and always there to give advice and help ! I learn more and more everyday. The program manager and supervisor are great role models !
Eli Lilly,Device assembly ,1,"Device assembly department has the most atrocious inexperienced management, no diversity, favoritism, micromanagement, and puts profits over safety. They need a complete overhaul of management and start over! "
Eli Lilly,"Indianapolis, IN",5,This was a great place to work. People were really nice and very helpful.  Training was always provided and the yearly bonus really helped out a lot. Highly recommend. 
Eli Lilly,Associate Vice President,4,"Lilly is one of the very best science companies . One downside is not a streamlined decision process, due to the amount of VPs  SVPS etc, etc there is a lot of churn, and decision making seems somewhat arbitrary at times. Overall mostly collaborative , however there are folks favored who are really not the best people, but are quite fawning and possibly not competent."
Eli Lilly,Sr. Director,4,"Challenging environment, lots of change. Some very difficult leaders in some areas made staying hard.  Old culture was very supportive but the last few years the “family” part disappeared. "
Eli Lilly,Representante de Ventas,5,"A large company to work, with great values, a school for the medical representative, stability and balance of life.Recommended, benefits superior to the law"
Eli Lilly,Associate,3,"Great benefits and development opportunities but easy to burn out with work load. Don’t pay as well as other pharma companies, specially for the workload the roles entails.."
Eli Lilly,CLINICAL SYSTEMS MANAGEMENT INTERN,5,"Very helpful team members and lovely growth and supportive environment to work in. Always felt supported. Mini cafe within office, alongside gym facilities. "
Eli Lilly,Intern,5,Great place to work - very nice coworkers and runs like a machine from the management side. Learned a lot and was able to see what a company should look like  
Eli Lilly,Machine Operator/Backup Lead,2,Yup… nothing much to tell. Few people are good most aren’t. Hard work for some and lazy people all around. Numbers matter… not people. Coworkers and management will backstab too.
Eli Lilly,Project Manager,5,Good company  and enjoyed working there. Good work life balance and great people. I was lucky to work for such esteemed organization. Good place and great workplace 
Eli Lilly,Cardiovascular Hospital Specialist,5,"Excellent company, training and benefits.  I have thoroughly enjoyed the experience."
Eli Lilly,Intern,4,"Started as an intern and had lot of growth opportunities. Teams worked in Silos, there is room for improvement. Too many teams and manager makes its difficult to stay motivated as you would be involved too many meetings where we dont add any value."
Eli Lilly,Territory Manager,5,"No micro managing, get your work done and show results and the managers give you ample trust. Company car, pension plan, plenty of vacation with 2 yearly shutdowns."
Eli Lilly,Lead Maintenance Technician,5,"Great company, culture, salary, PTO, and benefits. Awesome opportunities for career development and education assistance. In my 25+ year career, this is by far the best place I have ever seen! Patience is key, as things do not happen quickly here. Training required to do any task, which is commonplace in a cGMP/FDA/pharmaceutical environment. Onsite cafeteria makes break times easier. Free access to gym for employees right down the street from the plant. Pay and PTO are highly competitive, if not highest in the area. Signinh bonuses for many positions! Education/career coaching and assistance is great. Too many pros to list! "
Eli Lilly,Scientist,5,"There is plenty of work life balance and interesting projects, process to getting promoted is not clear and can take quite some time to move upwards. "
Eli Lilly,Marketing Intern,5,Productive and supportive workplace. The operational side was heavier though. Very good managers.  Peaceful working environment. Possibility to work some days at home.
Eli Lilly,Sr. Pharmaceutical Operator,1,"They talk a big game to get you in the door then once hired you're treated very poorly unless you know and are friends with someone within the company. Work life balance is non existent and expect to work late hours past scheduled shift, 7p-9p many days a week."
Eli Lilly,Expert operator,2," No criteria set in place for how opportunities are presented to employees, it's like picking kickball teams.Management level employees are not educated or fit to be in their roles. Lots of cutting corners during production to meet numbers, if you are injured on the job managers retaliate and bully the injured."
Eli Lilly,Associato ,1,"During the interviews, the company is sold as inclusive, full of possibility of growth and attentive to the worker.The truth is that it is a toxic and fake environment.Staff is implicitly required to be available at any time of day and night (night calls, although not having the availability, are everyday life).The mentality is closed, with jokes if you enter after 8.00 and exits work before 19.00.You are sent away without any notice.From the first day when you set foot in the company, you feel the pressure of having to make ""networks"" to stay.Fake are the promises of growth and change.They are sold as inclusive only because they do not scandalize in front of boys with enamel, but it is a sexist and respectable environment for the worker (unless you are Tuscan)."
Eli Lilly,Senior Quality Technician,1,"What is the best part of working at the company?Nothing good . No way to work hereWhat is the most stressful part about working at the company?Stress make your routine life miserable What is the work environment and culture like at the company?Toxic and negative  No energy What is a typical day like for you at the company?Hazardous , not appropriate .Not nice"
Eli Lilly,Consultant clinical development liaison ,5,"What is the best part of working at the company?The support received from peers and management.What is the most stressful part about working at the company?Amount of travel, but that was a part of the job I accepted.What is the work environment and culture like at the company?Supportive and it was like a family.What is a typical day like for you at the company?Sitting at my desk planning out a week’s travel and organizing information that needed to discuss at each meeting.  Reviewing the medical literature associated with visit.  Interacting with sites via phone and emails.  Then plan the rest of weeks travel plans and packing.    Then rest of week catching planes and visiting sites throughout the west.  Using laptop to review messages, reading information while sitting in airports, on planes, and in Medical offices while waiting to visit with study coordinator and research principal investigator for clinical trials."
Eli Lilly,Process Technician,1,"The saying, ""It's not about what you know, but who you know,"" holds true here. Unfortunately, this site doesn't fully appreciate the talent within its operations department, and there's a noticeable lack of diversity in leadership roles. Many of us initially joined with high hopes, expecting to be part of an inclusive environment with ample opportunities for personal and professional growth. It's disappointing that despite being situated in RTP, which boasts a rich pool of diverse talent, the company has failed to effectively leverage it. The notion that the grass might be greener elsewhere only applies to a select few who are well-connected and fit a particular mold; qualifications and experience in the pharmaceutical industry seem to matter less. If you're seeking a company that values its operations team and recognizes the crucial role they play in producing medicine, this isn't it. Instead, what we see are underqualified managers who are primarily focused on advancing their own careers, transforming the workplace into something resembling a circus. Thankfully, within RTP, there are better options available, with companies that boast seasoned leadership and a genuine commitment to their employees' success and well-being."
Eli Lilly,Team Lead,4,"I was with Eli Lilly Services India for approximately 6 years, and overall, my experience has been mixed. Here are some key points from my perspective:Pros:1. Eli Lilly emphasizes work-life balance, which I appreciate. 2. The company offers competitive compensation packages and a comprehensive range of benefits. 3. The work culture at Eli Lilly is inclusive and collaborative. 4.  The future outlook is great. Cons:1. Stagnation persists at senior leadership levels within India, particularly in commercial services. Despite available opportunities for professional development and training, career progression within the company appears restricted.2. The ambiguity in HR policies occasionally leads to varying interpretations among employees, consequently placing front-line managers in challenging situations.3. A pervasive culture of office politics and a tendency towards a ""yes-man"" mentality are notable within the commercial services space.Overall, Eli Lilly Services India is a reputable company with a strong emphasis on employee well-being and a collaborative work environment. Make sure to have a supportive and understanding manager which can significantly improve the overall work experience and career growth. "
Eli Lilly,Apprentice - LATAM Sales Training,4,"What I like most to work in Lilly are the people, the challenges they put on you.No doubt my first work experience was very challenging and I learned enough things"
Eli Lilly,Médica,4,"Without clear objectives in the area, many changes but it is not defined what is directed to be given to the area, lack of leadership, it has good performance and environment among colleagues"
Eli Lilly,"Indianapolis, IN",2,"What is the best part of working at the company?Unfortunately not much any longer, it is NOT what it used to be!What is the most stressful part about working at the company?Bullies being allowed to prosper.What is the work environment and culture like at the company?Toxic Environment with bad middle management What is a typical day like for you at the company?Being told you are not good enough, but that you are not doing anything wrong."
Eli Lilly,Customer Service Representative,4,"What is the best part of working at the company?Good company, good pay and benefits.What is the most stressful part about working at the company?It mostly depends on where you are at and what role you take on.What is the work environment and culture like at the company?It’s Diverse and environment depends on where you work. What departmentWhat is a typical day like for you at the company?Busy and very interactive. Lots of learning and making medicine or support services."
Eli Lilly,Biologist,2,"Worked here many years and saw the slow deterioration of human values; saw our scientists slowly devalued to the point where the company just wants a pair of hands, nothing more."
Eli Lilly,KOS field trainer ,5,"What is the best part of working at the company?Education and ongoing training is always provided What is the most stressful part about working at the company?Waiting for reps to schedule education timeWhat is the work environment and culture like at the company?Excited, stress free with ongoing positive encouragement What is a typical day like for you at the company?I provider ongoing education for different offices who struggle with  submitting PA for medication"
Eli Lilly,Sales Representative,5,"I worked as a Sales Representative during the launch of their new migraine drug, Emgality. It was an excellent way to kickstart my professional career having been a recent college graduate. There is plenty of opportunity and incentive to make a life-long career here if the Pharma world is for you. "
Eli Lilly,Finance Manager,5,"Great place, great culture . friendly environment. Growing company. Flexible working environment. I highly recommend my company. I am proud to be a member of this company. "
Eli Lilly,Cardiovascular Hospital Specialist,5,"Excellent company, training and benefits.  I have thoroughly enjoyed the experience."
Eli Lilly,None yet,2,"NONE IS REAL AND THEY CANT HAVE IT. THE MANAGEMENT IS TERRIBLE, A TYPICAL DAY AT WORK INCLUDES UNDERMINING OTHER INDIVIDUALS, there is no room for career growth."
Eli Lilly,Associate,5,Promotion process unclear and difficult - but nice benefits are provided. Remote options are limited - so do need to work in office. Raises are limited
Eli Lilly,Supply Chain Manager,5,Great culture and great pipeline of products.  Management is very supportive and provides opportunities for growth and career development.Most enjoyable id the different assignments and opportunities to collaborate across different areas of the company.
Eli Lilly,Senior Analyst,5,"Company respect your time and work life balance is really good.Just one small drawback is salaries are not well paid. Other than salary, everything is good.Supportive managers, friendly management"
Eli Lilly,Engineer,5,"Good I like it, it's pharmaceutical company so get used on working with akot of documentations an excessive amount of it, very laid back, but you also live in indy"
Eli Lilly,Sr. Scientist,5,"Inspiring place to work and great coworkers! Work life balance and benefits are great. Everyone is extremely smart, capable, and friendly.  I definitely miss working here but hated Indiana. "
Eli Lilly,Operatore Filling PFS,2,"The wages, the shifts and colleagues are ridiculous, people so invaded that he would prefer to skip all the breaks in order to get noticed, but who at the same time invents any excuse to give in to new arrivals the most physical and boring activities such as the loading tab on the tapeCarrier.Turn who initially make you seem to have a lot of free time, but that in the long run they eat the soul."
Eli Lilly,Web Support,5,"I work at this company and tell me what I think is the best. I think it is a great company to enhance education for employees (including contract employees), especially respecting individuals and responding to diversity and compliance.Working at this company and tell me what you feel most stressed. I think it depends on the department / job type, but even though it is polite, communication is not unified in English alone despite foreign -affiliated companies.There were many situations where both Japanese and English communications corresponded.Please tell me about the company's work environment and culture.Please tell me the flow of the day of the working day at this company, email check, group meeting, work, progress meeting, etc."
Eli Lilly,"Alcobendas, Madrid provincia",5,"The companions are incredible, they support you in everything.Managers are there whenever they need them.Time and shuttle flexibility, in addition to many other benefits.Very good business culture"
Eli Lilly,Diabetes Sales Representative,5,Self Driven day as a sales rep . Team oriented .  We Vs Me Culture.  Best part of sales is representing Eli Lilly to health care professionals and patients face to face everyday. 
Eli Lilly,Associate Director,5,"Great place to work- strong leadership, talented colleagues and good benefits. Very welcoming and encourages employees to bring their full selves to work. Great benefits."
Eli Lilly,Scientist and Leadership position,1,"What is the best part of working at the company?The facility only, nothing moreWhat is the most stressful part about working at the company?The internal politics. There is no respect for people, no real-life work balance.What is the work environment and culture like at the company?stressful work environment and no integrity What is a typical day like for you at the company?stressful and long hours. No appreciation for the work invested."
Eli Lilly,Project Manager,5,Great Company - great benefits- typical politics for Pharmaceutical - happiness can depend on your boss - nice amenities- growing so lots of opportunities 
Eli Lilly,Marketing Intern,4,"I liked working in this company. the access to the canteen adds a lot of points because it shows that they care about covering the basic human needs to be able to have a good performance, something that should be a standard but is still exceptional in companies and ElI Lilly has it. Excellent first work experience. "
Eli Lilly,Territory Manager,3,The management team is not transparent with a lot of changes happening. The field sales team jobs are not secure for the long term due to so many changes. 
Eli Lilly,Senior Executive Sales Representative,5,What is the best part of working at the company?You are paid to perform. You are recognized for excellent performance/resultsWhat is the most stressful part about working at the company?You are expected to perform at a consistent and high level. It can be stressful but that is lifeWhat is the work environment and culture like at the company?Like any large corporation the tone/environment is enhanced or diminished by your direct supervisor What is a typical day like for you at the company?Continuous learning and exploration
Eli Lilly,Territory Manager,4,"Lilly is a great company that is very well respected. They are one of the lower paying companies in the industry for sales but, have much better job security as a trade off in lieu of other companies who regularly have lay offs. Lilly is also widely respected for their training which many people leverage for more money with other companies down the line. Pros - job security, great benefits, summer/winter shut downs, great products Cons - lower paying, limited promotional opportunity/salary growth"
Eli Lilly,Senior Sales Representative,3,"What is the best part of working at the company?Everything was at your fingertips. There was big emphasis on work life balance. What is the most stressful part about working at the company?Members of a team were super competitive. It did not feel like a team.  Teammates would do anything to outshine another. What is the work environment and culture like at the company?Very stressful because management only cares about numbers, not people or patientsWhat is a typical day like for you at the company?Long hours, micromanagement, stress"
Eli Lilly,Scientist,1,"The company has no standards- like the Wild Wild West. The company is more concerned with pushing product out the door than quality, and the place is run as such. Management is hands-off and the training is abysmal to non-existent. There are a lack of development opportunities. Everyone is not given the same opportunities, which in turn determines who gets promoted. Lower level employees are expected to do the same as higher level ones even though they get paid less. People try to get out of their responsibilities or push them on to others. In certain departments, the employees are toxic and/or inexperienced. The site does not have good systems in place to carry out seamless production. Many errors in approved documentation that get corrected while in use. There are not enough people needed to do the work and the building can barely hold the amount of people currently there. Also Google “Eli Lilly Branchburg” “Department of Justice” “whistleblower” “OAI” “483”. Maybe other sites are tolerable but stay away from Branchburg. There are better places to work. "
Eli Lilly,Intern,5,I'm yet to start my internship but the place seems quite interesting and people seem to be helpful Management is good I've heard the workplace culture is easy going 
Eli Lilly,Cardiovascular Hospital Specialist,5,"Excellent company, training and benefits.  I have thoroughly enjoyed the experience."
Eli Lilly,Analista,4,"The company is great, offers good benefits.However, it is desired in the leadership, high turnover and processes without automated systems, many manual processes."
Eli Lilly,Senior Sales Representative,1,"What is the best part of working at the company?your peers, the people that are hired to work there are nice that are on your level. Senior management is horrible and there’s an always.” out to get you.” mentality.  Consider Eli Lilly a steppingstone in your career.What is the most stressful part about working at the company?upper management does not have your back, and they let away with people of ethnic backgrounds, get away with things because they don’t want to face any sort of lawsuit, but everyone should be treated equally. I shouldn’t of had a threat from my manager that he threatened to kill someone who didn’t do a job for him.What is the work environment and culture like at the company?depressing and not exciting at allWhat is a typical day like for you at the company?It is a typical primary care pharma job.  It is great for entry-level, but not good to stay for a whole career."
Eli Lilly,C&Q Engineer,5,Great place to work. People there are so friendly and the environment is always positive. You learn a lot from the other engineers. 100% recommend working there
Eli Lilly,Territory Manager,2,"Great products and pipeline, but terrible company culture and below industry average pay. Bonus structure is based on team and company results vs. individual sales "
Eli Lilly,Automation/Analytics Senior Analyst,5,"respect people, and take care of employee's development and compensations are fair, also environment are very friendly.and team work is highly encouraged "
Eli Lilly,O2C Analyst,4,"Great place to work. Plenty of opportunities to move teams, lesser chances of progression within the role one you reached Analyst level as progression often means doing 200% to get that promotion. 50% WFH but depends on team. Workloads can depend, team is great, manager depends. With a good manager, workload and structures are solid, with bad manager it can be all over the place and difficult to progress. "
Eli Lilly,Consumer Marketing Specialist,5,"Would recommend overall, but culture has changed in past 10 years to be more performance driven and less people-focused.  A lot of external hires which has diluted the Lilly culture."
Eli Lilly,Scientist,2,"There is a lot that is enticing about working at Lilly such as the pay, benefits, and hardworking employees. But that just does not seem to outweigh the poor leadership I’ve witnessed. Leaders are not there to support their reports; in fact, they just use their reports to make themselves look good to higher management as they continue to make challenging demands with a tight deadline. The amount of bureaucracy and red tape is ridiculous. There are committees that shouldn’t even exist, as they truly provide that little value to the overall business plan. Communication between departments is also a huge barrier to resolving issues, causing finger pointing and unnecessary blame. The work is challenging but not in the way you want it to be. The reason it’s challenging is because of the lack in proper training. The training here is a mess and you have to advocate for yourself if you want a decent onboarding experience. I’m genuinely confused by all the positive reviews…unless they are being taken down. If leadership got their act together and weren’t so obviously greedy, maybe talent such as myself wouldn’t want to leave. "
Eli Lilly,Sr. Manger Production,5,"What is the best part of working at the company?Culture and environment of the company was greatWhat is the most stressful part about working at the company?Having no clear cut directionsWhat is the work environment and culture like at the company?respect, Integrity and career pathWhat is a typical day like for you at the company?Monday Planning and day closing"
Eli Lilly,Finance Analyst,5,What is the best part of working at the company?Friendly and helpful colleagues What is the most stressful part about working at the company?Change of the team with new manager What is the work environment and culture like at the company?Helpful each others before the latest team formation What is a typical day like for you at the company?New manager do not prefer a staff working under her to share her knowledge
Eli Lilly,Senior Director,4,"Lilly as an employer is top notch.  Best in class benefits, time off, etc.  Team members generally good to work with.  Lack of career opportunities in certain areas depending on your skill sets.  Over-focused on leadership potential and moving people around to build their leadership skills.  Leaves non-high-potentials floating without focus.  This company for sure creates golden handcuffs over time.  "
Eli Lilly,Analyst,4,"Great working environment, training opportunities and great people. Huge emphasis on safety and right first time approaches. The pay is not good compared to what other pharmaceutical companies pay."
Eli Lilly,Technical Writer,5,"They are several oportunities to grow, training is really good. Balancing life and work is really easy and they prioratize team work. It can be challenging sometimes but they are really good at organizing the workload.A lot of events for family and friends on summer."
Eli Lilly,Sales Representative,5,"It's been years since I've worked there but wish I still did. Was always a great culture, great people to work with, great pay and a company with integrity. "
Eli Lilly,Data Analyst,4,What is the best part of working at the company?Close relationships with employeesWhat is the most stressful part about working at the company?The difficulty of meeting work deadlines.What is the work environment and culture like at the company?It was a very Professional one.What is a typical day like for you at the company?Get into workFinish up any current assignmentsStart on any new assignmentsResearch reporting infrastructure
Eli Lilly,Territory Manager,4,"I was so excited to finally land a job at Lilly. They make you feel like you have endless opportunities with a big career trajectory. However they will lay you off out of nowhere, even when a product is BOOMING."
Eli Lilly,Sales Associate,1,No trust in management.        Meetings about nothing.      Managers should be evaluated by the sales reps.      This would give upper management an idea of how the reps feel .   Mangers talk badly about other reps.
Eli Lilly,Product Associate ,5,What is the best part of working at the company?Working environment is very good.What is the most stressful part about working at the company?Night shift work is stressful. What is the work environment and culture like at the company?Work environment is excellent. What is a typical day like for you at the company?Typical day is also Good at the company
Eli Lilly,Sales Associate,3,"Higher-ups hire family and friends.You will be marginalized if you're not a part of their club.   Managers are scared of the ""higher-ups. ""   Especially when generations of family members control who is hired.   Nepotism is a huge problem."
Eli Lilly,Engineer-I ,4,"It's a nice company to be with and giving lots of employee benefits. It has flexible work timings, no rush in D2D activities. Overall a big company with nice policies related to employees. Only things is sometimes you end up in mircomanaged team and need to switch. So many processes oriented work, and work is very slow."
Eli Lilly,Cardiovascular Hospital Specialist,5,"Excellent company, training and benefits.  I have thoroughly enjoyed the experience."
Eli Lilly,Software Support Engineer,5,"A company with a good reputation and a strong focus on providing its employees with a healthy work-life balance is an ideal place to work. Such companies often invest in their employees' well-being, leading to increased job satisfaction, productivity, and retention.These companies typically offer flexible work arrangements, such as remote work options, flexible hours, and compressed workweeks, to accommodate employees' diverse needs. They understand that employees have lives outside of work and aim to strike a balance that allows individuals to excel both professionally and personally.In addition to work-life balance, good companies prioritize employee well-being in other ways. They provide comprehensive health and wellness programs, including mental health support, fitness initiatives, and stress management resources. Employee assistance programs are often available to help with personal challenges that may affect job performance.Moreover, these companies foster a positive and inclusive work culture, where employees are treated with respect and fairness. They encourage diversity and inclusion and provide opportunities for professional growth and development. This can include mentorship programs, educational assistance, and clear career progression pathways.A robust benefits package is another hallmark of such organizations, offering competitive salaries, generous vacation time, and a variety of perks like childcare support, paid parental leave, and retirement plans.Employee feedback is valued, and there are mechanisms in place to address concerns and continuously - more..."
Eli Lilly,FRM,5,Great company to work for. Great benefits and time off policy. Good trading and development programs in place for all employees.  Pipeline is strong and growing.
Eli Lilly,Consultant,5,Well defined expectations. Support is always available. Teammates are always willing to share  the knowledge and company has a very good training program.Management above junior VP is a bit disconnected.Good workplace culture and retirement package.Pay-scale is lower than other comparable pharma.
Eli Lilly,Senior Sales Representative,4,"I wish I still worked there! Amazing company with great products! Donside for me was that my pay was much less than comparable companies. Also, some divisions are better than others. "
Eli Lilly,Project Manager,4,"Overall, not too bad. There is a strong emphasis on networking The onboarding trainings tend to be rather long. Office in Cork is nice, and there is flexibility "
